value,label
WISCONSIN_DURAND,"Wisconsin, Durand"
WISCONSIN_EAGLE,"Wisconsin, Eagle"
WISCONSIN_EAGLE_LAKE,"Wisconsin, Eagle Lake"
WISCONSIN_EAGLE_RIVER,"Wisconsin, Eagle River"
WISCONSIN_EASTMAN,"Wisconsin, Eastman"
WISCONSIN_EAST_TROY,"Wisconsin, East Troy"
WISCONSIN_EAU_CLAIRE,"Wisconsin, Eau Claire"
WISCONSIN_EDEN,"Wisconsin, Eden"
WISCONSIN_EDGAR,"Wisconsin, Edgar"
WISCONSIN_EDGERTON,"Wisconsin, Edgerton"
WISCONSIN_EGG_HARBOR,"Wisconsin, Egg Harbor"
WISCONSIN_ELAND,"Wisconsin, Eland"
WISCONSIN_ELDERON,"Wisconsin, Elderon"
WISCONSIN_ELEVA,"Wisconsin, Eleva"
WISCONSIN_ELKHART_LAKE,"Wisconsin, Elkhart Lake"
WISCONSIN_ELKHORN,"Wisconsin, Elkhorn"
WISCONSIN_ELK_MOUND,"Wisconsin, Elk Mound"
WISCONSIN_ELLSWORTH,"Wisconsin, Ellsworth"
WISCONSIN_ELM_GROVE,"Wisconsin, Elm Grove"
WISCONSIN_ELMWOOD,"Wisconsin, Elmwood"
WISCONSIN_ELMWOOD_PARK,"Wisconsin, Elmwood Park"
WISCONSIN_ELROY,"Wisconsin, Elroy"
WISCONSIN_EMBARRASS,"Wisconsin, Embarrass"
WISCONSIN_ENDEAVOR,"Wisconsin, Endeavor"
WISCONSIN_EPHRAIM,"Wisconsin, Ephraim"
WISCONSIN_ETTRICK,"Wisconsin, Ettrick"
WISCONSIN_EVANSVILLE,"Wisconsin, Evansville"
WISCONSIN_EVERGREEN,"Wisconsin, Evergreen"
WISCONSIN_EXELAND,"Wisconsin, Exeland"
WISCONSIN_FAIRCHILD,"Wisconsin, Fairchild"
WISCONSIN_FAIRWATER,"Wisconsin, Fairwater"
WISCONSIN_FALL_CREEK,"Wisconsin, Fall Creek"
WISCONSIN_FALL_RIVER,"Wisconsin, Fall River"
WISCONSIN_FENNIMORE,"Wisconsin, Fennimore"
WISCONSIN_FENWOOD,"Wisconsin, Fenwood"
WISCONSIN_FERRYVILLE,"Wisconsin, Ferryville"
WISCONSIN_FITCHBURG,"Wisconsin, Fitchburg"
WISCONSIN_FOND_DU_LAC,"Wisconsin, Fond du Lac"
WISCONSIN_FONTANA_ON_GENEVA_LAKE,"Wisconsin, Fontana-on-Geneva Lake"
WISCONSIN_FOOTVILLE,"Wisconsin, Footville"
WISCONSIN_FORESTVILLE,"Wisconsin, Forestville"
WISCONSIN_FORT_ATKINSON,"Wisconsin, Fort Atkinson"
WISCONSIN_FOUNTAIN_CITY,"Wisconsin, Fountain City"
WISCONSIN_FOX_LAKE,"Wisconsin, Fox Lake"
WISCONSIN_FOX_POINT,"Wisconsin, Fox Point"
WISCONSIN_FRANCIS_CREEK,"Wisconsin, Francis Creek"
WISCONSIN_FRANKLIN,"Wisconsin, Franklin"
WISCONSIN_FRANKSVILLE,"Wisconsin, Franksville"
WISCONSIN_FREDERIC,"Wisconsin, Frederic"
WISCONSIN_FREDONIA,"Wisconsin, Fredonia"
WISCONSIN_FREMONT,"Wisconsin, Fremont"
WISCONSIN_FRENCH_ISLAND,"Wisconsin, French Island"
WISCONSIN_FRIENDSHIP,"Wisconsin, Friendship"
WISCONSIN_FRIESLAND,"Wisconsin, Friesland"
WISCONSIN_GALESVILLE,"Wisconsin, Galesville"
WISCONSIN_GAYS_MILLS,"Wisconsin, Gays Mills"
WISCONSIN_GENOA,"Wisconsin, Genoa"
WISCONSIN_GENOA_CITY,"Wisconsin, Genoa City"
WISCONSIN_GERMANTOWN,"Wisconsin, Germantown"
WISCONSIN_GILLETT,"Wisconsin, Gillett"
WISCONSIN_GILMAN,"Wisconsin, Gilman"
WISCONSIN_GLENBEULAH,"Wisconsin, Glenbeulah"
WISCONSIN_GLENDALE,"Wisconsin, Glendale"
WISCONSIN_GLEN_FLORA,"Wisconsin, Glen Flora"
WISCONSIN_GLENWOOD_CITY,"Wisconsin, Glenwood City"
WISCONSIN_GRAFTON,"Wisconsin, Grafton"
WISCONSIN_GRANTON,"Wisconsin, Granton"
WISCONSIN_GRANTSBURG,"Wisconsin, Grantsburg"
WISCONSIN_GRATIOT,"Wisconsin, Gratiot"
WISCONSIN_GREEN_BAY,"Wisconsin, Green Bay"
WISCONSIN_GREENDALE,"Wisconsin, Greendale"
WISCONSIN_GREENFIELD,"Wisconsin, Greenfield"
WISCONSIN_GREEN_LAKE,"Wisconsin, Green Lake"
WISCONSIN_GREENWOOD,"Wisconsin, Greenwood"
WISCONSIN_GRESHAM,"Wisconsin, Gresham"
WISCONSIN_HALES_CORNERS,"Wisconsin, Hales Corners"
WISCONSIN_HAMMOND,"Wisconsin, Hammond"
WISCONSIN_HANCOCK,"Wisconsin, Hancock"
WISCONSIN_HARTFORD,"Wisconsin, Hartford"
WISCONSIN_HARTLAND,"Wisconsin, Hartland"
WISCONSIN_HATLEY,"Wisconsin, Hatley"
WISCONSIN_HAUGEN,"Wisconsin, Haugen"
WISCONSIN_HAWKINS,"Wisconsin, Hawkins"
WISCONSIN_HAYWARD,"Wisconsin, Hayward"
WISCONSIN_HAZEL_GREEN,"Wisconsin, Hazel Green"
WISCONSIN_HEBRON,"Wisconsin, Hebron"
WISCONSIN_HELENVILLE,"Wisconsin, Helenville"
WISCONSIN_HEWITT,"Wisconsin, Hewitt"
WISCONSIN_HIGHLAND,"Wisconsin, Highland"
WISCONSIN_HILBERT,"Wisconsin, Hilbert"
WISCONSIN_HILLSBORO,"Wisconsin, Hillsboro"
WISCONSIN_HIXTON,"Wisconsin, Hixton"
WISCONSIN_HOLLANDALE,"Wisconsin, Hollandale"
WISCONSIN_HOLMEN,"Wisconsin, Holmen"
WISCONSIN_HORICON,"Wisconsin, Horicon"
WISCONSIN_HORTONVILLE,"Wisconsin, Hortonville"
WISCONSIN_HOWARD,"Wisconsin, Howard"
WISCONSIN_HOWARDS_GROVE,"Wisconsin, Howards Grove"
WISCONSIN_HUDSON,"Wisconsin, Hudson"
WISCONSIN_HURLEY,"Wisconsin, Hurley"
WISCONSIN_HUSTISFORD,"Wisconsin, Hustisford"
WISCONSIN_HUSTLER,"Wisconsin, Hustler"
WISCONSIN_INDEPENDENCE,"Wisconsin, Independence"
WISCONSIN_INGRAM,"Wisconsin, Ingram"
WISCONSIN_IOLA,"Wisconsin, Iola"
WISCONSIN_IRON_RIDGE,"Wisconsin, Iron Ridge"
WISCONSIN_IRONTON,"Wisconsin, Ironton"
WISCONSIN_IXONIA,"Wisconsin, Ixonia"
WISCONSIN_JACKSON,"Wisconsin, Jackson"
WISCONSIN_JANESVILLE,"Wisconsin, Janesville"
WISCONSIN_JEFFERSON,"Wisconsin, Jefferson"
WISCONSIN_JOHNSON_CREEK,"Wisconsin, Johnson Creek"
WISCONSIN_JUNCTION_CITY,"Wisconsin, Junction City"
WISCONSIN_JUNEAU,"Wisconsin, Juneau"
WISCONSIN_KAUKAUNA,"Wisconsin, Kaukauna"
WISCONSIN_KEKOSKEE,"Wisconsin, Kekoskee"
WISCONSIN_KELLNERSVILLE,"Wisconsin, Kellnersville"
WISCONSIN_KENDALL,"Wisconsin, Kendall"
WISCONSIN_KENNAN,"Wisconsin, Kennan"
WISCONSIN_KENOSHA,"Wisconsin, Kenosha"
WISCONSIN_KESHENA,"Wisconsin, Keshena"
WISCONSIN_KEWASKUM,"Wisconsin, Kewaskum"
WISCONSIN_KEWAUNEE,"Wisconsin, Kewaunee"
WISCONSIN_KIEL,"Wisconsin, Kiel"
WISCONSIN_KIMBERLY,"Wisconsin, Kimberly"
WISCONSIN_KINGSTON,"Wisconsin, Kingston"
WISCONSIN_KNAPP,"Wisconsin, Knapp"
WISCONSIN_KOHLER,"Wisconsin, Kohler"
WISCONSIN_LAC_DU_FLAMBEAU,"Wisconsin, Lac du Flambeau"
WISCONSIN_LAC_LA_BELLE,"Wisconsin, Lac La Belle"
WISCONSIN_LA_CROSSE,"Wisconsin, La Crosse"
WISCONSIN_LADYSMITH,"Wisconsin, Ladysmith"
WISCONSIN_LA_FARGE,"Wisconsin, La Farge"
WISCONSIN_LAKE_DELTON,"Wisconsin, Lake Delton"
WISCONSIN_LAKE_GENEVA,"Wisconsin, Lake Geneva"
WISCONSIN_LAKE_KOSHKONONG,"Wisconsin, Lake Koshkonong"
WISCONSIN_LAKE_LAC_LA_BELLE,"Wisconsin, Lake Lac La Belle"
WISCONSIN_LAKE_MILLS,"Wisconsin, Lake Mills"
WISCONSIN_LAKE_NEBAGAMON,"Wisconsin, Lake Nebagamon"
WISCONSIN_LAKE_RIPLEY,"Wisconsin, Lake Ripley"
WISCONSIN_LAKE_SHANGRILA,"Wisconsin, Lake Shangrila"
WISCONSIN_LAKE_WAZEECHA,"Wisconsin, Lake Wazeecha"
WISCONSIN_LAKE_WISCONSIN,"Wisconsin, Lake Wisconsin"
WISCONSIN_LAKE_WISSOTA,"Wisconsin, Lake Wissota"
WISCONSIN_LANCASTER,"Wisconsin, Lancaster"
WISCONSIN_LANNON,"Wisconsin, Lannon"
WISCONSIN_LA_VALLE,"Wisconsin, La Valle"
WISCONSIN_LEGEND_LAKE,"Wisconsin, Legend Lake"
WISCONSIN_LENA,"Wisconsin, Lena"
WISCONSIN_LIME_RIDGE,"Wisconsin, Lime Ridge"
WISCONSIN_LINDEN,"Wisconsin, Linden"
WISCONSIN_LITTLE_CHUTE,"Wisconsin, Little Chute"
WISCONSIN_LITTLE_ROUND_LAKE,"Wisconsin, Little Round Lake"
WISCONSIN_LIVINGSTON,"Wisconsin, Livingston"
WISCONSIN_LODI,"Wisconsin, Lodi"
WISCONSIN_LOGANVILLE,"Wisconsin, Loganville"
WISCONSIN_LOHRVILLE,"Wisconsin, Lohrville"
WISCONSIN_LOMIRA,"Wisconsin, Lomira"
WISCONSIN_LONE_ROCK,"Wisconsin, Lone Rock"
WISCONSIN_LOWELL,"Wisconsin, Lowell"
WISCONSIN_LOYAL,"Wisconsin, Loyal"
WISCONSIN_LUBLIN,"Wisconsin, Lublin"
WISCONSIN_LUCK,"Wisconsin, Luck"
WISCONSIN_LUXEMBURG,"Wisconsin, Luxemburg"
WISCONSIN_LYNDON_STATION,"Wisconsin, Lyndon Station"
WISCONSIN_LYNXVILLE,"Wisconsin, Lynxville"
WISCONSIN_MCFARLAND,"Wisconsin, McFarland"
WISCONSIN_MADISON,"Wisconsin, Madison"
WISCONSIN_MAIDEN_ROCK,"Wisconsin, Maiden Rock"
WISCONSIN_MANAWA,"Wisconsin, Manawa"
WISCONSIN_MANITOWOC,"Wisconsin, Manitowoc"
WISCONSIN_MAPLE_BLUFF,"Wisconsin, Maple Bluff"
WISCONSIN_MARATHON_CITY,"Wisconsin, Marathon City"
WISCONSIN_MARIBEL,"Wisconsin, Maribel"
WISCONSIN_MARINETTE,"Wisconsin, Marinette"
WISCONSIN_MARION,"Wisconsin, Marion"
WISCONSIN_MARKESAN,"Wisconsin, Markesan"
WISCONSIN_MARQUETTE,"Wisconsin, Marquette"
WISCONSIN_MARSHALL,"Wisconsin, Marshall"
WISCONSIN_MARSHFIELD,"Wisconsin, Marshfield"
WISCONSIN_MASON,"Wisconsin, Mason"
WISCONSIN_MATTOON,"Wisconsin, Mattoon"
WISCONSIN_MAUSTON,"Wisconsin, Mauston"
WISCONSIN_MAYVILLE,"Wisconsin, Mayville"
WISCONSIN_MAZOMANIE,"Wisconsin, Mazomanie"
WISCONSIN_MEDFORD,"Wisconsin, Medford"
WISCONSIN_MELLEN,"Wisconsin, Mellen"
WISCONSIN_MELROSE,"Wisconsin, Melrose"
WISCONSIN_MELVINA,"Wisconsin, Melvina"
WISCONSIN_MENASHA,"Wisconsin, Menasha"
WISCONSIN_MENOMONEE_FALLS,"Wisconsin, Menomonee Falls"
WISCONSIN_MENOMONIE,"Wisconsin, Menomonie"
WISCONSIN_MEQUON,"Wisconsin, Mequon"
WISCONSIN_MERRILL,"Wisconsin, Merrill"
WISCONSIN_MERRILLAN,"Wisconsin, Merrillan"
WISCONSIN_MERRIMAC,"Wisconsin, Merrimac"
WISCONSIN_MERTON,"Wisconsin, Merton"
WISCONSIN_MIDDLETON,"Wisconsin, Middleton"
WISCONSIN_MIDDLE_VILLAGE,"Wisconsin, Middle Village"
WISCONSIN_MILLADORE,"Wisconsin, Milladore"
WISCONSIN_MILLTOWN,"Wisconsin, Milltown"
WISCONSIN_MILTON,"Wisconsin, Milton"
WISCONSIN_MILWAUKEE,"Wisconsin, Milwaukee"
WISCONSIN_MINERAL_POINT,"Wisconsin, Mineral Point"
WISCONSIN_MINONG,"Wisconsin, Minong"
WISCONSIN_MISHICOT,"Wisconsin, Mishicot"
WISCONSIN_MONDOVI,"Wisconsin, Mondovi"
WISCONSIN_MONONA,"Wisconsin, Monona"
WISCONSIN_MONROE,"Wisconsin, Monroe"
WISCONSIN_MONTELLO,"Wisconsin, Montello"
WISCONSIN_MONTFORT,"Wisconsin, Montfort"
WISCONSIN_MONTICELLO,"Wisconsin, Monticello"
WISCONSIN_MONTREAL,"Wisconsin, Montreal"
WISCONSIN_MOSINEE,"Wisconsin, Mosinee"
WISCONSIN_MOUNT_CALVARY,"Wisconsin, Mount Calvary"
WISCONSIN_MOUNT_HOPE,"Wisconsin, Mount Hope"
WISCONSIN_MOUNT_HOREB,"Wisconsin, Mount Horeb"
WISCONSIN_MOUNT_STERLING,"Wisconsin, Mount Sterling"
WISCONSIN_MUKWONAGO,"Wisconsin, Mukwonago"
WISCONSIN_MUSCODA,"Wisconsin, Muscoda"
WISCONSIN_MUSKEGO,"Wisconsin, Muskego"
WISCONSIN_NASHOTAH,"Wisconsin, Nashotah"
WISCONSIN_NECEDAH,"Wisconsin, Necedah"
WISCONSIN_NEENAH,"Wisconsin, Neenah"
WISCONSIN_NEILLSVILLE,"Wisconsin, Neillsville"
WISCONSIN_NEKOOSA,"Wisconsin, Nekoosa"
WISCONSIN_NELSON,"Wisconsin, Nelson"
WISCONSIN_NELSONVILLE,"Wisconsin, Nelsonville"
WISCONSIN_NEOPIT,"Wisconsin, Neopit"
WISCONSIN_NEOSHO,"Wisconsin, Neosho"
WISCONSIN_NESHKORO,"Wisconsin, Neshkoro"
WISCONSIN_NEW_AUBURN,"Wisconsin, New Auburn"
WISCONSIN_NEW_BERLIN,"Wisconsin, New Berlin"
WISCONSIN_NEWBURG,"Wisconsin, Newburg"
WISCONSIN_NEW_GLARUS,"Wisconsin, New Glarus"
WISCONSIN_NEW_HOLSTEIN,"Wisconsin, New Holstein"
WISCONSIN_NEW_LISBON,"Wisconsin, New Lisbon"
WISCONSIN_NEW_LONDON,"Wisconsin, New London"
WISCONSIN_NEW_POST,"Wisconsin, New Post"
WISCONSIN_NEW_RICHMOND,"Wisconsin, New Richmond"
WISCONSIN_NIAGARA,"Wisconsin, Niagara"
WISCONSIN_NICHOLS,"Wisconsin, Nichols"
WISCONSIN_NORTH_BAY,"Wisconsin, North Bay"
WISCONSIN_NORTH_FOND_DU_LAC,"Wisconsin, North Fond du Lac"
WISCONSIN_NORTH_FREEDOM,"Wisconsin, North Freedom"
WISCONSIN_NORTH_HUDSON,"Wisconsin, North Hudson"
WISCONSIN_NORTH_PRAIRIE,"Wisconsin, North Prairie"
WISCONSIN_NORWALK,"Wisconsin, Norwalk"
WISCONSIN_OAK_CREEK,"Wisconsin, Oak Creek"
WISCONSIN_OAKDALE,"Wisconsin, Oakdale"
WISCONSIN_OAKFIELD,"Wisconsin, Oakfield"
WISCONSIN_OCONOMOWOC,"Wisconsin, Oconomowoc"
WISCONSIN_OCONOMOWOC_LAKE,"Wisconsin, Oconomowoc Lake"
WISCONSIN_OCONTO,"Wisconsin, Oconto"
WISCONSIN_OCONTO_FALLS,"Wisconsin, Oconto Falls"
WISCONSIN_ODANAH,"Wisconsin, Odanah"
WISCONSIN_OGDENSBURG,"Wisconsin, Ogdensburg"
WISCONSIN_OKAUCHEE_LAKE,"Wisconsin, Okauchee Lake"
WISCONSIN_OLIVER,"Wisconsin, Oliver"
WISCONSIN_OMRO,"Wisconsin, Omro"
WISCONSIN_ONALASKA,"Wisconsin, Onalaska"
WISCONSIN_ONEIDA,"Wisconsin, Oneida"
WISCONSIN_ONTARIO,"Wisconsin, Ontario"
WISCONSIN_OOSTBURG,"Wisconsin, Oostburg"
WISCONSIN_OREGON,"Wisconsin, Oregon"
WISCONSIN_ORFORDVILLE,"Wisconsin, Orfordville"
WISCONSIN_OSCEOLA,"Wisconsin, Osceola"
WISCONSIN_OSHKOSH,"Wisconsin, Oshkosh"
WISCONSIN_OSSEO,"Wisconsin, Osseo"
WISCONSIN_OWEN,"Wisconsin, Owen"
WISCONSIN_OXFORD,"Wisconsin, Oxford"
WISCONSIN_PADDOCK_LAKE,"Wisconsin, Paddock Lake"
WISCONSIN_PALMYRA,"Wisconsin, Palmyra"
WISCONSIN_PARDEEVILLE,"Wisconsin, Pardeeville"
WISCONSIN_PARK_FALLS,"Wisconsin, Park Falls"
WISCONSIN_PARK_RIDGE,"Wisconsin, Park Ridge"
WISCONSIN_PATCH_GROVE,"Wisconsin, Patch Grove"
WISCONSIN_PELL_LAKE,"Wisconsin, Pell Lake"
WISCONSIN_PEPIN,"Wisconsin, Pepin"
WISCONSIN_PESHTIGO,"Wisconsin, Peshtigo"
WISCONSIN_PEWAUKEE,"Wisconsin, Pewaukee"
WISCONSIN_PHILLIPS,"Wisconsin, Phillips"
WISCONSIN_PIGEON_FALLS,"Wisconsin, Pigeon Falls"
WISCONSIN_PITTSVILLE,"Wisconsin, Pittsville"
WISCONSIN_PLAIN,"Wisconsin, Plain"
WISCONSIN_PLAINFIELD,"Wisconsin, Plainfield"
WISCONSIN_PLATTEVILLE,"Wisconsin, Platteville"
WISCONSIN_PLEASANT_PRAIRIE,"Wisconsin, Pleasant Prairie"
WISCONSIN_PLOVER,"Wisconsin, Plover"
WISCONSIN_PLUM_CITY,"Wisconsin, Plum City"
WISCONSIN_PLYMOUTH,"Wisconsin, Plymouth"
WISCONSIN_POPLAR,"Wisconsin, Poplar"
WISCONSIN_PORTAGE,"Wisconsin, Portage"
WISCONSIN_PORT_EDWARDS,"Wisconsin, Port Edwards"
WISCONSIN_PORT_WASHINGTON,"Wisconsin, Port Washington"
WISCONSIN_POTOSI,"Wisconsin, Potosi"
WISCONSIN_POTTER,"Wisconsin, Potter"
WISCONSIN_POTTER_LAKE,"Wisconsin, Potter Lake"
WISCONSIN_POUND,"Wisconsin, Pound"
WISCONSIN_POWERS_LAKE,"Wisconsin, Powers Lake"
WISCONSIN_POYNETTE,"Wisconsin, Poynette"
WISCONSIN_PRAIRIE_DU_CHIEN,"Wisconsin, Prairie du Chien"
WISCONSIN_PRAIRIE_DU_SAC,"Wisconsin, Prairie du Sac"
WISCONSIN_PRAIRIE_FARM,"Wisconsin, Prairie Farm"
WISCONSIN_PRENTICE,"Wisconsin, Prentice"
WISCONSIN_PRESCOTT,"Wisconsin, Prescott"
WISCONSIN_PRINCETON,"Wisconsin, Princeton"
WISCONSIN_PULASKI,"Wisconsin, Pulaski"
WISCONSIN_RACINE,"Wisconsin, Racine"
WISCONSIN_RADISSON,"Wisconsin, Radisson"
WISCONSIN_RANDOLPH,"Wisconsin, Randolph"
WISCONSIN_RANDOM_LAKE,"Wisconsin, Random Lake"
WISCONSIN_READSTOWN,"Wisconsin, Readstown"
WISCONSIN_REDGRANITE,"Wisconsin, Redgranite"
WISCONSIN_REEDSBURG,"Wisconsin, Reedsburg"
WISCONSIN_REEDSVILLE,"Wisconsin, Reedsville"
WISCONSIN_REESEVILLE,"Wisconsin, Reeseville"
WISCONSIN_RESERVE,"Wisconsin, Reserve"
WISCONSIN_REWEY,"Wisconsin, Rewey"
WISCONSIN_RHINELANDER,"Wisconsin, Rhinelander"
WISCONSIN_RIB_LAKE,"Wisconsin, Rib Lake"
WISCONSIN_RIB_MOUNTAIN,"Wisconsin, Rib Mountain"
WISCONSIN_RICE_LAKE,"Wisconsin, Rice Lake"
WISCONSIN_RICHLAND_CENTER,"Wisconsin, Richland Center"
WISCONSIN_RIDGELAND,"Wisconsin, Ridgeland"
WISCONSIN_RIDGEWAY,"Wisconsin, Ridgeway"
WISCONSIN_RIO,"Wisconsin, Rio"
WISCONSIN_RIPON,"Wisconsin, Ripon"
WISCONSIN_RIVER_FALLS,"Wisconsin, River Falls"
WISCONSIN_RIVER_HILLS,"Wisconsin, River Hills"
WISCONSIN_ROBERTS,"Wisconsin, Roberts"
WISCONSIN_ROCHESTER,"Wisconsin, Rochester"
WISCONSIN_ROCKDALE,"Wisconsin, Rockdale"
WISCONSIN_ROCKLAND,"Wisconsin, Rockland"
WISCONSIN_ROCK_SPRINGS,"Wisconsin, Rock Springs"
WISCONSIN_ROME,"Wisconsin, Rome"
WISCONSIN_ROSENDALE,"Wisconsin, Rosendale"
WISCONSIN_ROSHOLT,"Wisconsin, Rosholt"
WISCONSIN_ROTHSCHILD,"Wisconsin, Rothschild"
WISCONSIN_RUDOLPH,"Wisconsin, Rudolph"
WISCONSIN_ST__CLOUD,"Wisconsin, St. Cloud"
WISCONSIN_ST__CROIX_FALLS,"Wisconsin, St. Croix Falls"
WISCONSIN_ST__FRANCIS,"Wisconsin, St. Francis"
WISCONSIN_ST__NAZIANZ,"Wisconsin, St. Nazianz"
WISCONSIN_SAUK_CITY,"Wisconsin, Sauk City"
WISCONSIN_SAUKVILLE,"Wisconsin, Saukville"
WISCONSIN_SCANDINAVIA,"Wisconsin, Scandinavia"
WISCONSIN_SCHOFIELD,"Wisconsin, Schofield"
WISCONSIN_SEYMOUR,"Wisconsin, Seymour"
WISCONSIN_SHARON,"Wisconsin, Sharon"
WISCONSIN_SHAWANO,"Wisconsin, Shawano"
WISCONSIN_SHEBOYGAN,"Wisconsin, Sheboygan"
WISCONSIN_SHEBOYGAN_FALLS,"Wisconsin, Sheboygan Falls"
WISCONSIN_SHELDON,"Wisconsin, Sheldon"
WISCONSIN_SHELL_LAKE,"Wisconsin, Shell Lake"
WISCONSIN_SHERWOOD,"Wisconsin, Sherwood"
WISCONSIN_SHIOCTON,"Wisconsin, Shiocton"
WISCONSIN_SHOREWOOD,"Wisconsin, Shorewood"
WISCONSIN_SHOREWOOD_HILLS,"Wisconsin, Shorewood Hills"
WISCONSIN_SHULLSBURG,"Wisconsin, Shullsburg"
WISCONSIN_SILVER_LAKE,"Wisconsin, Silver Lake"
WISCONSIN_SIREN,"Wisconsin, Siren"
WISCONSIN_SISTER_BAY,"Wisconsin, Sister Bay"
WISCONSIN_SLINGER,"Wisconsin, Slinger"
WISCONSIN_SOLDIERS_GROVE,"Wisconsin, Soldiers Grove"
WISCONSIN_SOLON_SPRINGS,"Wisconsin, Solon Springs"
WISCONSIN_SOMERSET,"Wisconsin, Somerset"
WISCONSIN_SOUTH_MILWAUKEE,"Wisconsin, South Milwaukee"
WISCONSIN_SOUTH_WAYNE,"Wisconsin, South Wayne"
WISCONSIN_SPARTA,"Wisconsin, Sparta"
WISCONSIN_SPENCER,"Wisconsin, Spencer"
WISCONSIN_SPOONER,"Wisconsin, Spooner"
WISCONSIN_SPRING_GREEN,"Wisconsin, Spring Green"
WISCONSIN_SPRING_VALLEY,"Wisconsin, Spring Valley"
WISCONSIN_STANLEY,"Wisconsin, Stanley"
WISCONSIN_STAR_PRAIRIE,"Wisconsin, Star Prairie"
WISCONSIN_STETSONVILLE,"Wisconsin, Stetsonville"
WISCONSIN_STEUBEN,"Wisconsin, Steuben"
WISCONSIN_STEVENS_POINT,"Wisconsin, Stevens Point"
WISCONSIN_STOCKBRIDGE,"Wisconsin, Stockbridge"
WISCONSIN_STOCKHOLM,"Wisconsin, Stockholm"
WISCONSIN_STODDARD,"Wisconsin, Stoddard"
WISCONSIN_STOUGHTON,"Wisconsin, Stoughton"
WISCONSIN_STRATFORD,"Wisconsin, Stratford"
WISCONSIN_STRUM,"Wisconsin, Strum"
WISCONSIN_STURGEON_BAY,"Wisconsin, Sturgeon Bay"
WISCONSIN_STURTEVANT,"Wisconsin, Sturtevant"
WISCONSIN_SULLIVAN,"Wisconsin, Sullivan"
WISCONSIN_SUN_PRAIRIE,"Wisconsin, Sun Prairie"
WISCONSIN_SUPERIOR,"Wisconsin, Superior"
WISCONSIN_SURING,"Wisconsin, Suring"
WISCONSIN_SUSSEX,"Wisconsin, Sussex"
WISCONSIN_TAINTER_LAKE,"Wisconsin, Tainter Lake"
WISCONSIN_TAYLOR,"Wisconsin, Taylor"
WISCONSIN_TENNYSON,"Wisconsin, Tennyson"
WISCONSIN_THERESA,"Wisconsin, Theresa"
WISCONSIN_THIENSVILLE,"Wisconsin, Thiensville"
WISCONSIN_THORP,"Wisconsin, Thorp"
WISCONSIN_TIGERTON,"Wisconsin, Tigerton"
WISCONSIN_TOMAH,"Wisconsin, Tomah"
WISCONSIN_TOMAHAWK,"Wisconsin, Tomahawk"
WISCONSIN_TONY,"Wisconsin, Tony"
WISCONSIN_TREMPEALEAU,"Wisconsin, Trempealeau"
WISCONSIN_TURTLE_LAKE,"Wisconsin, Turtle Lake"
WISCONSIN_TWIN_LAKES,"Wisconsin, Twin Lakes"
WISCONSIN_TWO_RIVERS,"Wisconsin, Two Rivers"
WISCONSIN_UNION_CENTER,"Wisconsin, Union Center"
WISCONSIN_UNION_GROVE,"Wisconsin, Union Grove"
WISCONSIN_UNITY,"Wisconsin, Unity"
WISCONSIN_VALDERS,"Wisconsin, Valders"
WISCONSIN_VERONA,"Wisconsin, Verona"
WISCONSIN_VESPER,"Wisconsin, Vesper"
WISCONSIN_VIOLA,"Wisconsin, Viola"
WISCONSIN_VIROQUA,"Wisconsin, Viroqua"
WISCONSIN_WALDO,"Wisconsin, Waldo"
WISCONSIN_WALES,"Wisconsin, Wales"
WISCONSIN_WALWORTH,"Wisconsin, Walworth"
WISCONSIN_WARRENS,"Wisconsin, Warrens"
WISCONSIN_WASHBURN,"Wisconsin, Washburn"
WISCONSIN_WATERFORD,"Wisconsin, Waterford"
WISCONSIN_WATERFORD_NORTH,"Wisconsin, Waterford North"
WISCONSIN_WATERLOO,"Wisconsin, Waterloo"
WISCONSIN_WATERTOWN,"Wisconsin, Watertown"
WISCONSIN_WAUKESHA,"Wisconsin, Waukesha"
WISCONSIN_WAUNAKEE,"Wisconsin, Waunakee"
WISCONSIN_WAUPACA,"Wisconsin, Waupaca"
WISCONSIN_WAUPUN,"Wisconsin, Waupun"
WISCONSIN_WAUSAU,"Wisconsin, Wausau"
WISCONSIN_WAUSAUKEE,"Wisconsin, Wausaukee"
WISCONSIN_WAUTOMA,"Wisconsin, Wautoma"
WISCONSIN_WAUWATOSA,"Wisconsin, Wauwatosa"
WISCONSIN_WAUZEKA,"Wisconsin, Wauzeka"
WISCONSIN_WEBSTER,"Wisconsin, Webster"
WISCONSIN_WEST_ALLIS,"Wisconsin, West Allis"
WISCONSIN_WEST_BARABOO,"Wisconsin, West Baraboo"
WISCONSIN_WEST_BEND,"Wisconsin, West Bend"
WISCONSIN_WESTBY,"Wisconsin, Westby"
WISCONSIN_WESTFIELD,"Wisconsin, Westfield"
WISCONSIN_WEST_MILWAUKEE,"Wisconsin, West Milwaukee"
WISCONSIN_WESTON,"Wisconsin, Weston"
WISCONSIN_WEST_SALEM,"Wisconsin, West Salem"
WISCONSIN_WEYAUWEGA,"Wisconsin, Weyauwega"
WISCONSIN_WEYERHAEUSER,"Wisconsin, Weyerhaeuser"
WISCONSIN_WHEELER,"Wisconsin, Wheeler"
WISCONSIN_WHITEFISH_BAY,"Wisconsin, Whitefish Bay"
WISCONSIN_WHITEHALL,"Wisconsin, Whitehall"
